央视,#genre#
CCTV-5+ 体育赛事,https://cntv.sbs/tv?auth=230830&id=cctv5p
CCTV-6 电影,https://cntv.sbs/tv?auth=230830&id=cctv6
CCTV-7 国防军事,https://cntv.sbs/tv?auth=230830&id=cctv7
CCTV-8 电视剧,https://cntv.sbs/tv?auth=230830&id=cctv8
CCTV-9 纪录,https://cntv.sbs/tv?auth=230830&id=cctv9
CCTV-10 科教,https://cntv.sbs/tv?auth=230830&id=cctv10
CCTV-11 戏曲,https://cntv.sbs/tv?auth=230830&id=cctv11
CCTV-12 社会与法,https://cntv.sbs/tv?auth=230830&id=cctv12
CCTV-13 新闻,https://cntv.sbs/tv?auth=230830&id=cctv13
CCTV-14 少儿,https://cntv.sbs/tv?auth=230830&id=cctv14
CCTV-15 音乐,https://cntv.sbs/tv?auth=230830&id=cctv15
CCTV-16 奥林匹克,https://cntv.sbs/tv?auth=230830&id=cctv16
CCTV-17 农业农村,https://cntv.sbs/tv?auth=230830&id=cctv17
CCTV-4K 超,https://cntv.sbs/tv?auth=230830&id=cctv4k
CCTV-16 4K,https://cntv.sbs/tv?auth=230830&id=cctv164k
//卫视
北京卫视,https://cntv.sbs/tv?auth=230830&id=bjws
东方卫视,https://cntv.sbs/tv?auth=230830&id=dfws
天津卫视,https://cntv.sbs/tv?auth=230830&id=tjws
重庆卫视,https://cntv.sbs/tv?auth=230830&id=cqws
黑龙江卫视,https://cntv.sbs/tv?auth=230830&id=hljws
吉林卫视,https://cntv.sbs/tv?auth=230830&id=jlws
辽宁卫视,https://cntv.sbs/tv?auth=230830&id=lnws
内蒙古卫视,https://cntv.sbs/tv?auth=230830&id=nmws
宁夏卫视,https://cntv.sbs/tv?auth=230830&id=nxws
甘肃卫视,https://cntv.sbs/tv?auth=230830&id=gsws
青海卫视,https://cntv.sbs/tv?auth=230830&id=qhws
陕西卫视,https://cntv.sbs/tv?auth=230830&id=sxws
河北卫视,https://cntv.sbs/tv?auth=230830&id=hbws
山西卫视,https://cntv.sbs/tv?auth=230830&id=sxiws
山东卫视,https://cntv.sbs/tv?auth=230830&id=sdws
安徽卫视,https://cntv.sbs/tv?auth=230830&id=ahws
河南卫视,https://cntv.sbs/tv?auth=230830&id=hnws
湖北卫视,https://cntv.sbs/tv?auth=230830&id=hubws
湖南卫视,https://cntv.sbs/tv?auth=230830&id=hunws
江西卫视,https://cntv.sbs/tv?auth=230830&id=jxws
江苏卫视,https://cntv.sbs/tv?auth=230830&id=jsws
浙江卫视,https://cntv.sbs/tv?auth=230830&id=zjws
东南卫视,https://cntv.sbs/tv?auth=230830&id=dnws
厦门卫视,https://cntv.sbs/tv?auth=230830&id=xmws
广东卫视,https://cntv.sbs/tv?auth=230830&id=gdws
深圳卫视,https://cntv.sbs/tv?auth=230830&id=szws
广西卫视,https://cntv.sbs/tv?auth=230830&id=gxws
云南卫视,https://cntv.sbs/tv?auth=230830&id=ynws
贵州卫视,https://cntv.sbs/tv?auth=230830&id=gzws
四川卫视,https://cntv.sbs/tv?auth=230830&id=scws
康巴卫视,https://cntv.sbs/tv?auth=230830&id=kbws
新疆卫视,https://cntv.sbs/tv?auth=230830&id=xjws
兵团卫视,https://cntv.sbs/tv?auth=230830&id=btws
西藏卫视,https://cntv.sbs/tv?auth=230830&id=xzws
海南卫视,https://cntv.sbs/tv?auth=230830&id=hinws
三沙卫视,https://cntv.sbs/tv?auth=230830&id=ssws
海峡卫视,https://cntv.sbs/tv?auth=230830&id=hxws
北京纪实科教,https://cntv.sbs/tv?auth=230830&id=bjjskj
//上海
五星体育,https://cntv.sbs/tv?auth=230830&id=wxty
东方财经,https://cntv.sbs/tv?auth=230830&id=dfcj
第一财经,https://cntv.sbs/tv?auth=230830&id=dycj
法治天地,https://cntv.sbs/tv?auth=230830&id=fztd
上海新闻综合,https://cntv.sbs/tv?auth=230830&id=shxwzh
上海都市,https://cntv.sbs/tv?auth=230830&id=shds
上海ICS外语,https://cntv.sbs/tv?auth=230830&id=shics
纪实人文,https://cntv.sbs/tv?auth=230830&id=shjsrw
七彩戏剧,https://cntv.sbs/tv?auth=230830&id=qcxj
生活时尚,https://cntv.sbs/tv?auth=230830&id=shss
金色学堂,https://cntv.sbs/tv?auth=230830&id=jspd
上海教育,https://cntv.sbs/tv?auth=230830&id=shjy
//数字
哈哈炫动,https://cntv.sbs/tv?auth=230830&id=hhxd
欢笑剧场,https://cntv.sbs/tv?auth=230830&id=hxjc
都市剧场,https://cntv.sbs/tv?auth=230830&id=dsjc
动漫秀场,https://cntv.sbs/tv?auth=230830&id=dmxc
劲爆体育,https://cntv.sbs/tv?auth=230830&id=jbty
新视觉,https://cntv.sbs/tv?auth=230830&id=xsj
游戏风云,https://cntv.sbs/tv?auth=230830&id=yxfy
乐游,https://cntv.sbs/tv?auth=230830&id=qjs
魅力足球,https://cntv.sbs/tv?auth=230830&id=mlzq
嘉佳卡通,https://cntv.sbs/tv?auth=230830&id=jjkt
财富天下,https://cntv.sbs/tv?auth=230830&id=cftx
中国天气,https://cntv.sbs/tv?auth=230830&id=zgtq
//湖南
茶频道,https://cntv.sbs/tv?auth=230830&id=cpd
快乐垂钓,https://cntv.sbs/tv?auth=230830&id=klcd
金鹰纪实,https://cntv.sbs/tv?auth=230830&id=jyjs
金鹰卡通,https://cntv.sbs/tv?auth=230830&id=jykt
//教育
